11969,"Croquet Mixed Singles, Two Balls"
12029,"Canoeing Men's Folding Kayak Doubles, 10 kilometres"
12055,Athletics Men's 60 metres
12100,Snowboarding Women's Parallel Giant Slalom
12115,Sailing Mixed 2-3 Ton
12330,Speed Skating Men's Allround
12337,"Shooting Men's Military Rifle, Prone, 600 metres"
12342,"Canoeing Men's Canadian Doubles, 10,000 metres"
12508,Snowboarding Women's Parallel Slalom
12548,"Shooting Men's Dueling Pistol, 30 metres, Team"
12563,"Gymnastics Men's Parallel Bars, Teams"
12563,"Gymnastics Men's Horizontal Bar, Teams"
12889,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 metres, Team"
12989,"Art Competitions Mixed Sculpturing, Medals And Reliefs"
13197,"Athletics Men's 1,500 metres Walk"
13197,"Athletics Men's 3 mile, Team"
13644,"Art Competitions Mixed Sculpturing, Medals"
13666,"Shooting Men's Military Rifle, Kneeling Or Standing, 300 metres"
13956,"Equestrianism Men's Vaulting, Team"
14460,"Shooting Men's Free Rifle, Any Position, 300 metres"
14460,"Shooting Men's Military Rifle, 1873-1874 Gras Model, Kneeling Or Standing, 200 metres"
14482,Swimming Men's 100 Yard Backstroke
14482,Swimming Men's 440 Yard Breaststroke
14891,"Art Competitions Mixed Literature, Epic Works"
15300,Art Competitions Mixed Architecture
15474,"Athletics Men's 3,500 metres Walk"
15484,Roque Men's Singles
15530,Gymnastics Men's Side Horse
15656,Alpinism Mixed Alpinism
15657,Archery Men's Double American Round
15657,Archery Men's Team Round
15721,"Archery Men's Target Archery, 33 metres, Individual"
15721,"Archery Men's Target Archery, 50 metres, Individual"
16538,"Swimming Men's 1,000 metres Freestyle"
16921,Athletics Men's 10 mile Walk
17078,"Athletics Men's Discus Throw, Both Hands"
17246,Golf Men's Team
17308,Sailing Mixed 0-0.5 Ton
17517,Sailing Mixed 20+ Ton
17531,Cycling Women's Team Sprint
17647,"Weightlifting Men's Unlimited, Two Hands"
18255,"Shooting Men's Free Pistol, 25 metres"
18255,"Shooting Men's Military Revolver, 1873-1874 Gras Model, 20 metres"
18255,"Shooting Men's Military Revolver, 20 metres"
18255,Shooting Men's Dueling Pistol Au Vise 20 metres
18255,"Shooting Men's Dueling Pistol Au Commandement, 25 metres"
18255,"Shooting Men's Small-Bore Rifle, Prone, 50 metres, Team"
18440,Sailing Mixed 6.5 metres
18975,Athletics Men's 200 metres Hurdles
19538,Athletics Men's 56-pound Weight Throw
19808,Equestrianism Mixed Four-In-Hand Competition
19973,"Athletics Men's 2,500 metres Steeplechase"
20701,"Art Competitions Mixed Music, Unknown Event"
21795,Athletics Men's All-Around Championship
22068,"Archery Men's Pole Archery, Small Birds, Individual"
22068,"Archery Men's Pole Archery, Large Birds, Individual"
22068,"Archery Men's Pole Archery, Small Birds, Team"
22068,"Archery Men's Pole Archery, Large Birds, Team"
22275,"Athletics Men's 2,590 metres Steeplechase"
22877,Archery Women's Double Columbia Round
23066,"Athletics Men's 4 mile, Team"
24288,Figure Skating Men's Special Figures
24832,"Shooting Men's Military Rifle, Standing, 300 metres"
25215,Swimming Men's 50 yard Freestyle
25215,Swimming Men's 100 yard Freestyle
25215,Swimming Men's 440 yard Freestyle
25866,Basque Pelota Men's Two-Man Teams With Cesta
25946,"Shooting Men's Trap, Single Shot, 16 metres"
25946,"Shooting Men's Trap, Double Shot, 14 metres"
26569,Equestrianism Mixed Long Jump
27561,"Canoeing Men's Folding Kayak Singles, 10 kilometres"
29467,"Shooting Men's Free Pistol, 30 metres"
29467,"Shooting Men's Military Pistol, 25 metres"
30049,Swimming Men's 100 metres Freestyle For Sailors
30112,Archery Men's Sur La Perche a La Herse
30274,Sailing Mixed 3-10 Ton
30488,"Gymnastics Men's Individual All-Around, 4 Events"
32330,"Wrestling Men's Unlimited Class, Greco-Roman"
35191,Motorboating Mixed B-Class (Under 60 Feet)
35191,Motorboating Mixed C-Class
35708,"Cycling Men's 10,000 metres"
35819,"Art Competitions Mixed Sculpturing, Reliefs"
36739,"Shooting Men's Muzzle-Loading Pistol, 25 metres"
38736,Equestrianism Mixed High Jump
40778,Archery Men's Sur La Perche a La Pyramide
42575,"Fencing Men's Single Sticks, Individual"
43177,Gymnastics Men's Tumbling
45070,Shooting Men's Unknown Event
47070,Sailing Mixed 18 foot
47126,Archery Men's Unknown Event
47421,"Archery Men's Au Chapelet, 50 metres"
48121,Archery Men's Championnat Du Monde
50366,Archery Women's Team Round
54447,"Wrestling Men's All-Around, Greco-Roman"
58394,Cycling Men's 12-Hours Race
59374,Swimming Men's 500 metres Freestyle
64683,Weightlifting Men's All-Around Dumbbell Contest
93957,"Archery Men's Au Chapelet, 33 metres"
93957,"Archery Men's Au Cordon Dore, 33 metres"
97860,"Archery Men's Target Archery, 28 metres, Individual"
107506,Aeronautics Mixed Aeronautics
